 -12  -4  18  72  GN
  16   4  18  72  GN
 -16  -4 -18  72  GN
  20   4 -18  72  GN
 -20  -4  18  72  GN
  24   4  18  72  GN
 -24  -4 -18  72  GN
  28   4 -18  72  GN
 -28  -4  18  72  GN
  32   4  18  72  GN
 -32  -4 -18  72  GN
   0   8 -18  72  YP
   0  -8  18  72  YP
   4   8  18  72  GN
  -4  -8 -18  72  GN
   8   8 -18  72  XY
  -8  -8  18  72  XY
  12   8  18  72  GN
 -12  -8 -18  72  GN
  16   8 -18  72  GN
 -16  -8  18  72  GN
  20   8  18  72  GN
 -20  -8 -18  72  GN
  24   8 -18  72  GN
 -24  -8  18  72  GN
  28   8  18  72  GN
 -28  -8 -18  72  GN
  32   8 -18  72  XB
 -32  -8  18  72  XB
   0  12  18  72  YP
   0 -12 -18  72  YP
   4  12 -18  72  GN
  -4 -12  18  72  GN
   8  12  18  72  GN
  -8 -12 -18  72  GN
  12  12 -18  72  XY
 -12 -12  18  72  XY
  16  12  18  72  GN
 -16 -12 -18  72  GN
  20  12 -18  72  GN
 -20 -12  18  72  GN
  24  12  18  72  GN
 -24 -12 -18  72  GN
  28  12 -18  72  GN
 -28 -12  18  72  GN
   0  16  18  72  YP
   0 -16 -18  72  YP
   4  16 -18  72  GN
  -4 -16  18  72  GN
   8  16  18  72  GN
  -8 -16 -18  72  GN
  12  16 -18  72  GN
 -12 -16  18  72  GN
  16  16  18  72  XY
 -16 -16 -18  72  XY
  20  16 -18  72  GN
 -20 -16  18  72  GN
  24  16  18  72  GN
 -24 -16 -18  72  GN
  28  16 -18  72  XB
 -28 -16  18  72  XB
   0  20  18  72  YP
   0 -20 -18  72  YP
   4  20 -18  72  GN
  -4 -20  18  72  GN
   8  20  18  72  GN
  -8 -20 -18  72  GN
  12  20 -18  72  GN
 -12 -20  18  72  GN
  16  20  18  72  GN
 -16 -20 -18  72  GN
  20  20 -18  72  XY
 -20 -20  18  72  XY
  24  20  18  72  GN
 -24 -20 -18  72  GN
   0  24 -18  72  YP
   0 -24  18  72  YP
   4  24  18  72  GN
  -4 -24 -18  72  GN
   8  24 -18  72  GN
  -8 -24  18  72  GN
  12  24  18  72  GN
 -12 -24 -18  72  GN
  16  24 -18  72  GN
 -16 -24  18  72  GN
  20  24  18  72  GN
 -20 -24 -18  72  GN
  24  24 -18  72  P 
 -24 -24  18  72  P 
   0  28  18  72  YP
   0 -28 -18  72  YP
   4  28 -18  72  GN
  -4 -28  18  72  GN
   8  28  18  72  GN
  -8 -28 -18  72  GN
  12  28 -18  72  GN
 -12 -28  18  72  GN
  16  28  18  72  XB
 -16 -28 -18  72  XB
   0  32 -18  72  YP
   0 -32  18  72  YP
   4  32  18  72  GN
  -4 -32 -18  72  GN
   8  32 -18  72  XB
  -8 -32  18  72  XB
   0  36  18  72  U 
   0 -36 -18  72  U 
   0   0  21  72  LD
   0   0 -21  72  LD
   4   0 -21  72  YP
  -4   0  21  72  YP
   8   0  21  72  YP
  -8   0 -21  72  YP
  12   0 -21  72  YP
 -12   0  21  72  YP
  16   0  21  72  YP
 -16   0 -21  72  YP
  20   0 -21  72  YP
 -20   0  21  72  YP
  24   0  21  72  YP
 -24   0 -21  72  YP
  28   0 -21  72  YP
 -28   0  21  72  YP
  32   0  21  72  YP
 -32   0 -21  72  YP
  36   0 -21  72  U 
 -36   0  21  72  U 
   0   4  21  72  YP
   0  -4 -21  72  YP
   4   4 -21  72  XY
  -4  -4  21  72  XY
   8   4  21  72  GN
  -8  -4 -21  72  GN
  12   4 -21  72  GN
 -12  -4  21  72  GN
  16   4  21  72  GN
 -16  -4 -21  72  GN
  20   4 -21  72  GN
 -20  -4  21  72  GN
  24   4  21  72  GN
 -24  -4 -21  72  GN
  28   4 -21  72  GN
 -28  -4  21  72  GN
  32   4  21  72  GN
 -32  -4 -21  72  GN
   0   8 -21  72  YP
   0  -8  21  72  YP
   4   8  21  72  GN
  -4  -8 -21  72  GN
   8   8 -21  72  XY
  -8  -8  21  72  XY
  12   8  21  72  GN
 -12  -8 -21  72  GN
  16   8 -21  72  GN
 -16  -8  21  72  GN
  20   8  21  72  GN
 -20  -8 -21  72  GN
  24   8 -21  72  GN
 -24  -8  21  72  GN
  28   8  21  72  GN
 -28  -8 -21  72  GN
  32   8 -21  72  XB
 -32  -8  21  72  XB
   0  12  21  72  YP
   0 -12 -21  72  YP
   4  12 -21  72  GN
  -4 -12  21  72  GN
   8  12  21  72  GN
  -8 -12 -21  72  GN
  12  12 -21  72  XY
 -12 -12  21  72  XY
  16  12  21  72  GN
 -16 -12 -21  72  GN
  20  12 -21  72  GN
 -20 -12  21  72  GN
  24  12  21  72  GN
 -24 -12 -21  72  GN
  28  12 -21  72  GN
 -28 -12  21  72  GN
   0  16  21  72  YP
   0 -16 -21  72  YP
   4  16 -21  72  GN
  -4 -16  21  72  GN
   8  16  21  72  GN
  -8 -16 -21  72  GN
  12  16 -21  72  GN
 -12 -16  21  72  GN
  16  16  21  72  XY
 -16 -16 -21  72  XY
  20  16 -21  72  GN
 -20 -16  21  72  GN
  24  16  21  72  GN
 -24 -16 -21  72  GN
  28  16 -21  72  XB
 -28 -16  21  72  XB
   0  20  21  72  YP
   0 -20 -21  72  YP
   4  20 -21  72  GN
  -4 -20  21  72  GN
   8  20  21  72  GN
  -8 -20 -21  72  GN
  12  20 -21  72  GN
 -12 -20  21  72  GN
  16  20  21  72  GN
 -16 -20 -21  72  GN
  20  20 -21  72  XY
 -20 -20  21  72  XY
  24  20  21  72  GN
 -24 -20 -21  72  GN
   0  24 -21  72  YP
   0 -24  21  72  YP
   4  24  21  72  GN
  -4 -24 -21  72  GN
   8  24 -21  72  GN
  -8 -24  21  72  GN
  12  24  21  72  GN
 -12 -24 -21  72  GN
  16  24 -21  72  GN
 -16 -24  21  72  GN
